Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jaden McDaniels,24,MIN,PF,26,26,779,11.1,.531,.428,.131,4.7,11.2,8.0,8.7,2.2,2.5,9.8,15.6,0.2,1.3,1.5,.093,-2.6,1.6,-1.0,0.2,,30.0,4.0,9.1,.445,3.9,.327,2.8,5.2,.533,.515,0.8,1.2,.710,1.2,3.0,4.3,1.8,0.8,1.0,2.9,10.2
Jaylen Brown,28,BOS,SF,22,22,778,17.7,.548,.384,.329,4.2,13.9,9.0,20.8,1.6,0.9,11.1,29.5,0.8,0.9,1.8,.109,0.5,-1.1,-0.6,0.3,,35.4,8.3,18.8,.440,2.4,7.2,.333,5.9,11.6,.506,.504,4.6,6.2,.750,1.4,4.5,5.9,4.6,1.2,0.4,2.7,2.5,23.6
Payton Pritchard,27,BOS,PG,27,0,776,19.5,.669,.778,.141,4.9,9.2,7.0,17.1,1.6,0.3,8.1,19.9,2.6,0.8,3.3,.207,4.6,-0.1,4.5,1.3,,28.7,5.6,11.5,.482,3.9,9.0,.434,1.7,.652,.651,1.4,.841,2.4,3.7,1.0,0.1,1.1,1.7,16.4
Harrison Barnes,32,SAS,PF,27,27,771,12.9,.625,.461,.373,6.1,9.5,7.8,8.3,0.5,0.6,7.4,14.2,1.5,0.2,1.7,.109,0.4,-1.9,-1.5,0.1,,28.6,3.6,7.6,.480,3.5,.426,2.1,4.1,.527,.578,2.3,2.8,.803,1.6,2.5,4.1,0.3,0.7,0.9,11.0
Chris Paul,39,SAS,PG,27,27,766,16.9,.593,.644,.176,2.1,13.4,7.8,41.3,2.6,0.7,19.1,15.2,1.7,0.8,2.5,.155,1.1,0.6,1.7,0.7,,28.4,3.3,7.6,.434,1.8,4.9,.364,1.5,2.7,.562,.551,1.3,1.3,1.000,3.6,4.1,8.4,1.5,0.2,1.9,1.9,9.7
Jaden Ivey,22,DET,SG,25,25,759,14.0,.542,.365,.308,4.7,10.2,7.5,21.4,1.5,1.3,15.8,26.7,0.1,0.6,0.6,.039,-0.4,-1.2,-1.6,0.1,,30.4,6.1,.436,1.9,5.1,.367,4.2,8.9,.475,.503,3.2,4.3,.731,2.8,4.1,4.2,1.0,0.4,3.0,2.4,17.3
Brandon Miller,22,CHO,SF,22,22,757,14.9,.545,.594,.163,2.9,14.1,8.2,17.3,1.6,2.3,12.8,27.9,0.2,0.6,0.8,.050,1.5,-1.0,0.5,0.5,,34.4,7.5,18.5,.406,3.9,11.0,.353,3.6,7.5,.485,.511,2.7,3.0,.894,1.0,4.2,5.2,3.5,1.1,2.7,21.5
Gradey Dick,21,TOR,SG,23,23,746,12.9,.558,.504,.267,2.5,9.2,5.8,8.9,1.2,0.8,9.1,23.3,0.6,0.2,0.9,.057,-0.1,-1.8,-1.9,0.0,,32.4,6.2,14.8,.416,2.6,7.5,.349,3.6,7.3,.485,3.5,4.0,.890,0.7,2.7,3.4,2.0,0.3,1.7,2.3,18.5
John Collins,27,UTA,PF,25,16,744,20.2,.639,.266,.308,8.6,21.7,15.2,14.3,1.8,2.8,15.1,23.3,1.5,0.4,1.9,.123,2.0,-0.4,1.7,0.7,,29.8,6.5,12.3,.529,1.4,3.3,.439,5.1,9.0,.562,.588,3.4,3.8,.895,2.2,5.9,8.1,2.5,1.1,0.9,2.5,2.9,17.9
Anfernee Simons,25,POR,SG,24,24,744,14.3,.548,.520,.209,1.0,8.4,4.5,24.8,1.4,0.3,12.5,24.7,0.7,0.1,0.8,.051,0.7,-2.3,-1.6,0.1,,31.0,6.2,14.8,.418,2.5,7.7,.332,3.6,7.1,.512,.504,2.8,3.1,.905,2.3,2.6,4.8,0.9,2.3,1.9,17.7
Austin Reaves,26,LAL,SG,22,22,741,14.9,.577,.556,.264,2.6,9.7,6.1,22.3,1.6,0.5,12.5,22.1,0.9,0.4,1.2,.079,0.6,-1.3,-0.7,0.2,,33.7,5.9,13.4,.437,2.7,7.5,.360,3.2,6.0,.534,.537,2.9,3.5,.808,0.8,2.9,3.7,5.0,1.1,2.1,2.3,17.3
Santi Aldama,24,MEM,PF,28,11,741,18.5,.614,.434,.138,6.6,22.4,14.8,15.5,1.6,1.9,10.2,18.5,1.6,1.3,2.9,.188,2.8,1.3,4.1,1.1,,26.5,5.3,10.4,.514,1.8,4.5,.389,3.6,5.9,.610,.598,1.4,.775,5.9,7.5,3.0,0.9,0.5,13.5
Luka DonÄiÄ,25,DAL,PG,20,20,739,24.6,.580,.457,.313,2.1,22.0,12.5,35.1,2.7,1.1,12.2,32.5,1.8,1.1,3.0,.192,5.7,1.1,6.8,1.7,,37.0,10.1,21.9,.459,3.6,10.0,.355,6.5,11.9,.546,.540,5.3,6.9,.766,0.7,7.9,8.6,8.2,0.5,3.5,2.8,28.9
Jrue Holiday,34,BOS,PG,24,24,734,13.5,.563,.550,.186,3.8,10.7,7.2,18.2,1.2,1.1,11.5,17.4,1.1,0.7,1.8,.117,0.0,-0.1,-0.1,0.4,,30.6,4.4,10.1,.438,5.5,.323,2.6,4.5,.578,.527,1.7,1.9,.889,3.0,4.1,4.0,0.8,1.4,1.4,12.3
Josh Giddey,22,CHI,PG,27,27,732,15.8,.540,.374,.230,4.8,19.8,12.4,34.9,1.6,1.4,19.7,21.1,0.6,0.6,1.2,.079,0.6,0.1,0.8,0.5,,27.1,4.5,10.0,.452,3.7,.327,3.3,6.3,.527,.513,2.3,.710,5.2,6.4,6.9,1.0,0.4,2.7,1.5,11.9
Carlton Carrington,19,WAS,PG,25,17,732,7.7,.491,.531,.118,1.4,14.9,8.1,18.8,1.5,0.9,18.1,15.3,-0.5,0.1,-0.4,-0.025,-4.6,-0.9,-5.5,-0.6,,29.3,3.2,8.4,.384,4.5,.321,1.8,4.0,.455,.469,0.8,1.0,.800,0.4,4.2,4.6,4.0,0.3,2.0,3.1,8.7
Rui Hachimura,26,LAL,PF,22,22,730,12.8,.587,.357,.222,6.0,12.5,9.2,7.4,1.5,1.8,8.8,14.9,0.9,0.5,1.3,.087,-0.7,-0.7,-1.4,0.1,,33.2,4.5,9.4,.478,3.4,.432,3.0,.504,.556,1.7,2.1,.804,3.7,5.5,1.7,1.0,0.6,1.0,2.0,12.1
Cody Martin,29,CHO,SF,28,6,729,12.7,.546,.495,.167,4.2,16.0,9.8,12.9,2.2,2.7,11.7,14.8,0.6,0.7,1.3,.084,-1.5,0.8,-0.7,0.2,,26.0,3.4,7.5,.448,1.2,3.7,.327,2.1,3.8,.566,.529,0.9,.686,1.0,3.6,4.7,2.3,1.2,1.1,2.0,8.8
Amen Thompson,22,HOU,SF,27,2,728,17.1,.608,.142,.447,8.5,18.2,13.3,11.4,2.1,3.2,15.7,17.7,1.0,1.5,2.6,.169,0.3,2.5,2.8,0.9,,27.0,4.5,8.1,.553,1.1,.290,4.1,7.0,.596,.573,3.6,.694,2.2,4.6,6.9,1.1,1.8,2.4,11.8
Jaren Jackson Jr.,25,MEM,C,26,26,726,22.5,.627,.336,.356,5.1,16.3,10.9,7.9,2.5,5.8,10.2,27.6,1.6,1.5,3.1,.204,2.4,1.9,4.2,1.1,,27.9,7.8,15.0,.518,1.8,5.0,.366,5.9,10.0,.595,.579,4.4,5.3,.820,1.3,4.5,1.7,2.0,3.2,21.8
Josh Green,24,CHO,SG,26,25,725,7.7,.545,.533,.150,3.8,6.5,5.1,8.1,1.6,1.3,12.3,11.8,0.3,0.3,0.7,.043,-4.2,-0.4,-4.5,-0.5,,27.9,2.7,6.4,.425,1.4,3.4,.416,3.0,.436,.536,0.6,1.0,.600,1.0,2.6,0.9,1.0,3.0,7.5
Collin Sexton,26,UTA,SG,26,24,724,15.2,.616,.344,.318,3.1,7.1,5.2,19.5,1.2,0.4,16.1,24.5,1.0,-0.2,0.8,.055,0.4,-2.7,-2.3,-0.1,,27.8,5.8,12.0,.486,1.8,4.1,.439,4.0,7.8,.510,.561,3.4,3.8,.889,1.8,2.6,3.3,0.7,0.1,2.6,2.3,16.8
Davion Mitchell,26,TOR,PG,27,13,723,7.5,.490,.480,.181,2.1,7.2,4.6,24.4,1.5,0.9,22.3,13.7,-0.1,0.2,0.1,.007,-4.1,-0.7,-4.8,-0.5,,26.8,2.5,6.3,.398,3.0,.293,1.6,3.3,.494,.468,0.8,1.1,.677,0.5,1.7,2.3,5.0,0.8,0.3,2.0,2.9,6.7
Jamal Murray,27,DEN,PG,20,20,721,15.2,.533,.371,.233,1.4,10.1,5.9,23.8,2.0,1.5,10.2,22.8,0.7,0.5,1.2,.083,0.0,-0.7,-0.7,0.3,,36.1,6.8,15.9,.428,2.1,.356,4.7,10.0,.470,.494,3.0,3.7,.811,3.5,3.9,6.3,0.6,1.8,18.7
Victor Wembanyama,21,SAS,C,22,22,716,24.6,.601,.494,.229,6.4,26.9,16.7,21.5,1.8,9.6,15.2,31.5,0.6,1.3,2.0,.134,3.9,2.8,6.7,1.6,,32.5,8.8,18.5,.477,3.1,9.1,.343,5.7,9.4,.607,.561,3.7,4.2,.871,1.9,8.2,10.1,1.2,3.5,3.6,2.1,24.5
Deni Avdija,24,POR,SF,27,12,713,15.4,.575,.422,.386,4.8,19.3,11.8,17.3,1.7,2.7,15.8,20.3,0.7,0.5,1.2,.081,0.4,0.0,0.4,0.4,,26.4,4.1,9.3,.442,1.4,3.9,.368,5.4,.497,.520,2.9,3.6,.794,4.5,5.7,3.0,0.9,2.0,2.0,12.5
Jordan Poole,25,WAS,SG,23,23,712,16.2,.589,.522,.292,0.9,7.2,4.0,26.8,2.6,1.4,16.6,28.0,0.3,0.2,0.5,.035,1.2,-1.4,-0.2,0.3,,31.0,6.7,15.5,.435,3.2,8.1,.398,3.5,7.4,.476,.539,3.9,4.5,.856,2.1,2.4,5.1,1.7,3.5,3.5,20.6
Cason Wallace,21,OKC,SG,27,16,711,11.4,.505,.491,.040,4.9,9.3,7.1,10.6,3.0,3.0,8.7,11.7,0.4,1.5,1.9,.128,-2.0,2.7,0.7,0.5,,26.3,6.5,.423,1.0,3.2,.302,1.8,3.3,.539,.497,0.2,0.3,.857,1.2,2.3,3.6,2.2,1.6,0.8,0.6,2.0,6.7
Anthony Black,21,ORL,PG,29,1,706,10.5,.514,.341,.355,2.4,11.0,6.5,22.9,2.0,3.0,20.8,18.9,-0.4,1.2,0.8,.051,-3.4,1.2,-2.1,0.0,,24.3,3.1,7.3,.422,0.7,2.5,.264,4.8,.504,.467,1.9,2.6,.720,0.5,2.2,2.7,3.8,1.0,2.2,2.1,8.7
Stephon Castle,20,SAS,PG,26,17,702,9.9,.476,.390,.310,2.9,7.2,5.1,20.9,1.6,1.3,13.5,22.1,-0.4,0.4,0.0,.000,-3.5,-1.6,-5.1,-0.5,,27.0,4.0,10.7,.375,1.1,4.2,.269,6.5,.444,.428,2.4,3.3,.733,0.7,1.8,2.5,3.8,0.9,1.9,1.7,11.5
Tyrese Maxey,24,PHI,PG,19,19,701,18.1,.531,.444,.257,0.6,11.6,5.8,25.0,2.7,1.0,8.8,30.6,0.5,0.8,1.3,.088,2.0,-0.2,1.7,0.6,,36.9,8.7,21.1,.414,3.0,9.4,.320,5.7,11.7,.489,.485,4.5,5.4,.825,0.2,3.5,3.7,5.1,0.4,2.3,2.5,24.9
Yves Missi,20,NOP,C,27,21,701,17.2,.582,.000,.436,15.3,20.9,17.9,7.0,1.3,4.3,11.8,14.7,1.2,0.4,1.6,.107,-1.1,-1.6,-2.7,-0.1,,26.0,3.7,6.7,.552,0.0,0.0,3.7,6.7,.552,.552,1.9,2.9,.646,3.9,4.7,8.6,0.7,1.1,2.2,9.3
Tim Hardaway Jr.,32,DET,SG,25,25,694,8.6,.561,.680,.210,0.8,7.4,4.1,7.8,0.6,0.0,7.2,14.5,0.5,0.2,0.8,.053,-2.2,-1.4,-3.6,-0.3,,27.8,3.2,8.0,.405,1.9,5.4,.346,1.4,2.6,.531,.523,1.4,1.7,.857,1.9,2.1,1.6,0.4,0.7,1.4,9.8
D'Angelo Russell,28,LAL,PG,26,10,689,13.2,.535,.541,.166,1.3,10.8,6.0,26.5,1.6,0.5,13.2,22.1,0.3,0.4,0.7,.046,-0.7,-1.4,-2.1,0.0,,4.5,10.9,.413,2.0,5.9,.333,2.5,5.0,.508,.504,1.5,1.8,.851,2.5,2.8,4.7,0.9,0.2,1.8,1.9,12.5
Taurean Prince,30,MIL,SF,26,26,689,10.1,.654,.635,.088,2.8,13.8,8.5,8.9,1.6,0.7,17.2,11.9,0.5,0.6,1.1,.078,-1.6,-0.3,-1.9,0.0,,26.5,2.7,5.7,.480,1.8,3.6,.511,0.9,2.1,.426,.642,0.4,.846,3.5,4.1,1.8,0.8,0.2,1.2,2.0,7.7
P.J. Washington,26,DAL,PF,21,20,688,14.3,.559,.386,.260,5.2,20.9,13.4,9.2,2.0,3.3,12.7,16.9,0.5,1.0,1.5,.105,-0.2,1.0,0.8,0.5,,32.8,4.6,10.2,.451,4.0,3.1,6.3,.492,.526,2.7,.750,6.6,8.1,2.3,1.3,1.2,1.7,12.8
Brandon Boston Jr.,23,NOP,SG,25,10,686,13.8,.536,.381,.200,2.5,12.2,7.1,17.9,2.7,0.8,11.6,19.7,0.4,0.3,0.6,.045,-1.5,-0.2,-1.6,0.1,,27.4,4.5,10.4,.435,1.4,4.0,.343,3.2,6.4,.491,.500,1.7,2.1,.827,0.7,2.9,3.6,3.2,1.5,0.2,1.5,1.8,12.1
Jaylen Wells,21,MEM,SG,28,23,683,11.7,.593,.508,.188,4.1,9.7,7.0,8.9,0.8,0.7,11.2,17.8,0.8,0.7,1.5,.104,-0.6,-0.9,-1.5,0.1,,24.4,.464,1.8,4.5,.402,2.3,4.4,.528,.566,1.4,1.7,.809,0.9,2.4,3.3,1.7,0.4,0.2,1.2,1.8,11.5
Norman Powell,31,LAC,SG,21,21,682,20.3,.652,.483,.237,1.0,10.3,5.6,13.9,1.7,0.4,9.9,26.8,1.6,0.8,2.4,.170,4.4,-0.3,4.1,1.1,,32.5,8.3,16.5,.503,3.9,8.0,.485,8.5,.520,.620,3.3,3.9,.841,0.3,3.0,3.2,2.6,0.1,2.0,2.0,23.7
Royce O'Neale,31,PHO,SF,26,7,682,15.4,.625,.665,.095,4.8,20.0,12.6,12.5,1.7,2.1,10.1,16.6,1.1,0.6,1.7,.117,1.7,0.0,1.7,0.7,,26.2,3.9,8.5,.462,2.6,5.7,.463,1.3,2.8,.459,.615,0.8,.762,5.9,2.2,0.9,1.0,2.3,11.1
Draymond Green,34,GSW,PF,24,22,677,12.0,.560,.533,.317,3.3,18.9,10.9,26.4,1.7,3.1,24.3,15.4,0.3,1.0,1.3,.092,-1.8,2.2,0.3,0.4,,28.2,3.0,7.0,.431,1.5,3.7,.393,1.5,.474,.536,1.4,.642,0.9,5.0,6.0,5.6,0.9,2.5,8.9
LaMelo Ball,23,CHO,PG,20,20,673,22.1,.554,.528,.240,2.8,15.0,8.6,45.5,2.1,0.6,13.4,39.8,1.0,0.5,1.6,.111,5.9,-0.5,5.5,1.3,,33.7,10.5,24.8,.421,4.5,13.1,.344,6.0,11.7,.509,.512,5.0,6.0,.840,0.9,4.4,5.3,7.5,1.4,0.2,4.3,4.0,30.4
Lauri Markkanen,27,UTA,PF,21,21,667,18.3,.623,.530,.415,6.1,16.8,11.6,11.0,1.1,0.4,8.9,22.1,1.8,0.0,1.8,.130,3.4,-2.1,1.3,0.6,,31.8,5.8,12.9,.452,2.6,6.8,.385,3.2,6.0,.528,.554,4.7,5.3,.884,1.7,4.9,6.6,2.2,0.7,0.1,1.5,1.7,19.0
Amir Coffey,27,LAC,SG,27,8,664,13.1,.642,.522,.212,2.7,9.2,5.9,7.7,1.2,0.3,7.9,15.7,1.2,0.7,1.8,.133,0.0,-0.2,-0.1,0.3,,24.6,3.8,7.5,.502,1.7,3.9,.434,2.1,3.6,.577,.616,1.3,1.6,.814,0.6,2.0,2.6,1.3,0.6,0.1,1.6,10.6
Zaccharie Risacher,19,ATL,SF,28,26,662,9.9,.482,.426,.232,5.0,10.1,7.5,6.7,1.7,2.8,8.7,20.9,-0.3,0.5,0.1,.009,-3.7,-1.4,-5.1,-0.5,,23.6,4.0,.394,1.2,4.3,.273,5.8,.485,.452,1.6,2.4,.682,1.1,2.2,3.4,1.1,0.9,0.7,1.1,2.1,10.8
Jalen Wilson,24,BRK,PF,26,6,661,9.7,.547,.570,.259,4.6,11.3,7.9,10.3,1.0,0.2,9.7,16.0,0.5,0.2,0.6,.046,-2.0,-1.5,-3.5,-0.3,,25.4,3.0,7.4,.404,1.4,4.2,.336,1.6,3.2,.494,.500,1.6,1.9,.840,2.3,3.3,1.8,0.0,0.9,2.3,9.0
Terry Rozier,30,MIA,PG,23,12,654,11.1,.522,.513,.174,2.8,12.1,7.5,15.8,1.1,1.3,12.1,19.3,0.1,0.6,0.7,.050,-1.9,-1.1,-3.0,-0.2,,28.4,4.0,10.3,.394,1.8,5.3,.347,2.2,5.0,.443,.483,1.6,1.8,.902,3.2,3.9,3.0,0.4,1.5,1.5,11.5
Derrick Jones Jr.,27,LAC,SF,26,26,645,13.1,.612,.374,.157,5.2,9.7,7.4,5.5,2.5,1.1,11.3,16.0,0.7,0.9,1.6,.118,-1.0,1.0,0.0,0.3,,24.8,3.8,7.6,.505,1.2,2.8,.432,2.6,4.8,.548,.586,1.2,.871,1.2,2.1,3.3,1.3,2.1,10.0
Donte DiVincenzo,28,MIN,SG,26,2,644,10.0,.502,.779,.085,1.6,12.6,7.2,19.9,2.4,0.9,16.3,18.0,-0.3,1.0,0.7,.055,-2.5,1.3,-1.2,0.1,,24.8,3.0,8.2,.362,2.1,6.4,.325,1.8,.489,.488,0.5,.778,0.3,2.8,3.2,3.4,1.2,0.2,1.7,1.5,8.5
Stephen Curry,36,GSW,PG,21,21,643,21.4,.613,.610,.235,1.6,15.8,8.5,33.3,2.0,1.5,14.9,28.6,1.3,0.9,2.2,.164,5.9,0.5,6.4,1.4,,30.6,7.2,16.2,.443,4.0,9.9,.409,3.1,6.3,.496,.567,3.5,3.8,.925,4.6,5.0,3.1,1.0,22.0
Clint Capela,30,ATL,C,28,28,643,19.3,.584,.000,.249,16.5,27.1,21.7,8.1,1.2,4.4,8.7,16.6,1.3,0.8,2.1,.155,0.3,-0.6,-0.3,0.3,,23.0,4.5,7.8,.581,0.0,0.0,4.5,7.8,.581,.581,1.0,1.9,.537,3.6,5.8,9.4,0.6,1.0,10.0
Jake LaRavia,23,MEM,PF,28,0,642,14.1,.607,.369,.381,6.4,13.9,10.3,18.2,1.8,2.6,18.0,14.9,1.0,1.0,2.0,.150,0.1,1.8,1.9,0.6,,22.9,3.0,6.0,.494,0.9,2.2,.419,3.8,.538,.571,1.6,2.3,.719,1.4,3.2,4.5,3.4,0.9,1.5,2.2,8.5
Klay Thompson,34,DAL,SF,23,23,638,13.4,.558,.644,.095,3.0,10.6,6.9,9.4,1.3,1.1,8.4,21.4,0.6,0.5,1.0,.079,1.5,-1.4,0.0,0.3,,27.7,5.1,12.3,.415,8.0,.383,2.1,4.4,.475,.539,1.2,.889,0.7,2.8,3.6,1.9,0.7,1.2,14.3
Russell Westbrook,36,DEN,PG,25,6,637,15.4,.509,.364,.356,3.9,13.2,8.7,33.7,3.1,2.2,18.1,23.0,0.2,0.8,1.0,.072,-0.4,0.8,0.4,0.4,,25.5,4.1,9.9,.417,1.2,3.6,.333,2.9,6.3,.465,.478,3.5,.625,0.9,3.2,4.1,6.5,1.6,0.6,2.5,2.5,11.6
Naz Reid,25,MIN,C,26,0,636,14.3,.566,.506,.191,2.9,20.6,11.9,10.4,1.5,3.1,10.2,20.9,0.4,1.1,1.5,.113,-1.1,1.3,0.2,0.3,,24.5,4.3,9.7,.442,1.7,4.9,.346,2.6,4.8,.540,.530,1.6,1.8,.875,0.6,4.6,5.2,1.6,0.7,0.8,1.2,2.3,11.8
Kris Dunn,30,LAC,PG,28,17,635,11.8,.524,.494,.057,3.3,14.1,8.7,16.8,3.7,1.1,14.0,14.1,0.2,1.2,1.4,.107,-2.8,3.3,0.5,0.4,,22.7,2.8,6.2,.443,1.0,3.1,.326,1.8,3.1,.557,.523,.500,0.7,2.8,3.5,2.7,1.7,0.3,1.0,2.6,6.7
Andrew Wiggins,29,GSW,SF,22,22,627,18.7,.604,.413,.329,5.3,10.0,7.6,12.3,1.5,2.3,7.2,23.1,1.4,0.7,2.1,.162,3.4,-0.1,3.3,0.8,,28.5,6.0,12.9,.470,2.4,.453,3.6,7.5,.482,.564,4.2,.774,2.7,4.2,0.9,1.1,1.7,17.8
Jimmy Butler,35,MIA,PF,20,20,627,24.5,.646,.127,.665,8.8,11.1,10.0,24.7,2.0,1.2,8.3,21.7,2.7,0.7,3.4,.260,5.1,0.9,6.0,1.2,,31.4,6.1,.552,0.5,1.4,.357,5.6,9.7,.580,.575,5.8,7.4,.782,2.6,3.2,5.8,4.9,1.3,0.4,1.3,1.0,18.5
Scotty Pippen Jr.,24,MEM,PG,28,10,624,14.1,.546,.339,.242,2.8,13.0,8.1,29.9,2.1,1.5,17.7,20.3,0.6,1.0,1.5,.119,-1.3,1.1,-0.2,0.3,,22.3,3.9,8.4,.466,0.9,2.9,.325,3.0,5.6,.538,.521,1.4,2.0,.684,2.9,3.5,5.1,0.4,2.0,2.5,10.2
Dalton Knecht,23,LAL,SF,27,12,624,12.4,.588,.603,.125,3.1,14.6,8.8,6.9,1.0,0.1,6.3,17.6,0.6,0.3,0.9,.070,-0.5,-2.0,-2.6,-0.1,,23.1,3.9,8.3,.464,1.9,5.0,.370,2.0,3.3,.607,.576,0.7,.714,3.0,3.6,1.1,0.5,0.0,1.5,10.3
Alex Sarr,19,WAS,C,23,23,623,12.2,.473,.416,.208,8.0,16.8,12.4,11.4,1.2,6.3,11.4,20.5,-0.4,0.3,-0.1,-0.007,-2.9,-0.7,-3.6,-0.3,,27.1,4.3,10.9,.392,1.3,4.5,.279,3.0,.450,1.4,2.3,.635,2.1,4.3,6.4,2.1,0.7,1.9,1.5,2.8,11.2
Buddy Hield,32,GSW,SG,26,5,621,15.2,.613,.676,.091,2.4,12.6,7.4,8.6,1.9,1.2,10.0,22.2,0.6,0.7,1.4,.108,1.5,-0.2,1.3,0.5,,23.9,5.0,11.0,.453,3.2,7.5,.423,1.8,3.6,.516,.596,0.9,1.0,.923,2.8,3.4,0.9,0.3,2.0,14.1
Nickeil Alexander-Walker,26,MIN,SG,26,2,618,13.8,.642,.544,.187,3.2,9.4,6.4,15.6,1.9,1.4,15.5,16.5,0.8,0.9,1.7,.130,-0.1,1.3,1.2,0.5,,23.8,3.5,7.0,.505,3.8,.434,.590,.624,1.0,.765,0.7,2.0,2.7,2.5,0.3,1.6,9.7
Malik Monk,26,SAC,SG,21,8,616,17.1,.584,.511,.198,0.7,12.8,6.9,24.6,1.3,1.9,9.9,22.6,1.1,0.5,1.6,.128,2.1,-0.6,1.5,0.5,,29.3,5.8,.455,2.4,6.5,.372,3.4,6.2,.542,.550,2.5,.849,0.2,3.4,3.6,5.0,0.8,0.6,2.3,16.2
Kevin Huerter,26,SAC,SG,24,15,614,11.1,.548,.675,.092,1.7,13.6,7.7,10.8,2.0,1.9,10.8,16.9,0.2,0.6,0.8,.061,-2.0,-0.1,-2.1,0.0,,25.6,3.7,8.6,.432,1.8,5.8,.317,2.8,.672,.539,0.5,.684,0.4,3.1,3.5,1.0,0.5,1.1,2.3,9.8
Keldon Johnson,25,SAS,SF,24,0,613,14.4,.544,.375,.270,5.0,17.5,11.3,10.3,1.6,0.7,6.7,20.7,0.6,0.5,1.1,.088,-1.1,-1.0,-2.1,0.0,,25.5,4.7,.452,3.9,.290,3.5,6.5,.548,.506,2.1,2.8,.761,1.2,4.2,5.3,1.7,0.8,0.2,0.8,1.7,12.6
Brandin Podziemski,21,GSW,SG,25,8,613,11.0,.479,.460,.149,4.3,15.4,9.7,19.4,1.6,1.1,11.9,16.5,0.2,0.8,0.9,.071,-2.4,0.6,-1.9,0.0,,24.5,3.2,8.1,.396,1.0,3.7,.258,2.2,4.4,.514,.455,1.2,.733,1.0,3.6,4.6,3.5,0.3,1.2,8.2
Gary Trent Jr.,26,MIL,SG,24,7,611,8.7,.568,.676,.148,0.6,7.5,4.1,4.9,1.7,0.0,6.5,14.5,0.3,0.4,0.7,.052,-3.3,-0.7,-4.1,-0.3,,25.5,3.0,7.3,.409,1.9,5.0,.387,1.1,2.4,.456,.540,1.0,1.1,.885,0.1,1.8,1.9,0.9,0.9,0.5,2.2,8.9
Jalen Duren,21,DET,C,25,25,608,17.4,.680,.000,.504,14.1,27.1,20.7,13.8,1.0,4.7,23.9,15.0,1.0,0.8,1.8,.145,-1.3,1.2,-0.1,0.3,,24.3,3.6,5.3,.684,0.0,0.0,3.6,5.3,.684,.684,1.6,2.7,.582,3.1,6.0,9.1,2.3,0.5,2.0,3.2,8.8
Jonathan Kuminga,22,GSW,PF,24,10,607,14.0,.509,.283,.321,4.8,13.3,8.9,12.2,1.8,2.2,9.6,27.2,-0.2,0.8,0.6,.047,-1.4,-0.6,-2.0,0.0,,25.3,5.8,13.1,.441,1.2,3.7,.315,4.6,9.4,.491,.486,2.5,4.2,.594,1.2,3.2,4.4,2.0,1.0,1.6,2.1,15.3
Peyton Watson,22,DEN,SF,25,12,607,12.3,.594,.325,.331,4.9,9.9,7.5,6.3,1.6,3.2,9.5,14.5,0.7,0.5,1.2,.093,-1.4,-0.3,-1.7,0.1,,24.3,3.3,6.6,.494,0.8,2.2,.370,2.5,4.5,.554,.554,1.7,2.2,.764,1.0,2.3,3.3,0.8,0.9,0.8,2.1,9.0
Bobby Portis,29,MIL,PF,25,1,599,17.5,.542,.284,.102,8.4,25.3,17.1,11.3,1.1,2.3,8.9,24.1,0.4,0.7,1.1,.090,0.5,-1.3,-0.8,0.2,,24.0,5.4,11.4,.477,1.2,3.2,.370,4.2,8.2,.520,.530,0.8,1.2,.724,1.8,5.7,7.5,1.7,0.6,0.6,1.2,1.6,12.9
Brandon Ingram,27,NOP,SF,18,18,595,16.8,.560,.345,.165,2.9,16.0,9.1,28.2,1.3,1.7,16.2,30.2,0.0,0.1,0.1,.011,1.6,-2.1,-0.4,0.2,,33.1,8.6,18.5,.465,2.4,6.4,.374,6.2,12.1,.514,.530,2.6,3.1,.855,0.9,4.6,5.6,5.2,0.9,0.6,3.8,2.5,22.2
Onyeka Okongwu,24,ATL,C,25,0,594,17.5,.608,.202,.335,11.1,18.8,14.8,8.4,1.3,2.8,8.3,17.3,1.3,0.5,1.8,.148,0.1,-0.5,-0.4,0.2,,23.8,4.4,8.1,.542,0.4,1.6,.244,4.0,6.5,.617,.567,2.1,2.7,.779,2.5,4.1,6.6,1.4,0.7,0.7,0.8,2.2,11.3
Tristan Da Silva,23,ORL,SF,25,18,593,9.3,.517,.489,.132,4.9,12.9,8.7,9.0,0.8,0.7,9.0,15.5,0.2,0.7,0.9,.072,-2.3,-0.4,-2.7,-0.1,,23.7,3.0,7.3,.418,1.2,3.6,.337,1.8,3.7,.495,.500,1.0,.708,1.0,2.5,3.6,1.4,0.4,1.5,8.0
Jared McCain,20,PHI,SG,23,8,592,15.8,.589,.485,.204,2.4,8.9,5.5,17.8,1.3,0.0,11.0,24.9,0.8,0.3,1.1,.091,2.0,-1.4,0.6,0.4,,25.7,11.9,.460,2.2,5.8,.383,3.3,6.1,.532,.553,2.1,.875,1.9,2.6,0.7,1.6,1.6,15.3
